Time,temp,hum,press,gas/1000,lux,co2
2020-09-08 01:38:12,24.13,45.54,969.65,155.38,0.5,851.0
2020-09-08 01:48:12,24.11,45.595,969.74,154.806,0.5,859.0
2020-09-08 01:58:12,24.07,45.679,969.48,155.959,0.5,866.0
2020-09-08 02:08:12,24.04,45.703,969.4,155.669,0.5,874.0
2020-09-08 02:18:12,24.01,45.838,969.43,156.25,0.5,884.0
2020-09-08 02:28:12,23.97,46.037,969.39,155.38,0.5,902.0
2020-09-08 02:38:12,23.94,46.134,969.32,155.959,0.5,910.0
2020-09-08 02:48:12,23.92,46.19,969.25,155.236,0.5,916.0
2020-09-08 02:58:12,23.87,46.253,969.14,155.236,0.5,922.0
2020-09-08 03:08:12,23.85,46.334,969.09,154.949,0.5,924.0
2020-09-08 03:18:12,23.82,46.356,968.92,156.104,0.5,919.0
2020-09-08 03:28:12,23.8,46.404,968.9,155.669,0.5,921.0
2020-09-08 03:38:12,23.75,46.464,968.96,156.25,0.5,921.0
2020-09-08 03:48:12,23.73,46.438,968.87,157.425,0.5,918.0
2020-09-08 03:58:12,23.71,46.46,968.8,154.949,0.5,918.0
2020-09-08 04:08:12,23.68,46.431,968.88,157.87,0.5,909.0
2020-09-08 04:18:12,23.66,46.472,968.9,157.87,0.5,909.0
2020-09-08 04:28:12,23.61,46.638,968.85,158.318,0.5,920.0
2020-09-08 04:38:12,23.58,46.699,968.87,158.168,0.5,923.0
2020-09-08 04:48:12,23.55,46.728,968.84,157.87,0.5,922.0
2020-09-08 04:58:12,23.51,46.802,968.9,157.721,0.5,923.0
2020-09-08 05:08:12,23.49,46.77,968.99,157.277,0.5,922.0
2020-09-08 05:18:12,23.45,46.809,969.11,159.069,0.5,922.0
2020-09-08 05:28:12,23.41,46.821,969.0,159.069,0.5,919.0
2020-09-08 05:38:12,23.39,46.844,969.12,159.524,0.5,922.0
2020-09-08 05:48:12,23.35,47.031,969.19,161.058,0.5,927.0
2020-09-08 05:58:12,23.33,47.12,969.21,160.134,0.5,931.0
2020-09-08 06:08:12,23.32,49.914,969.28,155.236,0.5,968.0
2020-09-08 06:18:12,23.3,50.23,969.35,152.55,1.2,980.0
2020-09-08 06:28:12,23.29,50.365,969.36,151.037,0.9,979.0
2020-09-08 06:38:12,23.27,50.282,969.46,151.037,0.9,982.0
2020-09-08 06:48:12,23.25,50.102,969.47,150.224,1.6,989.0
2020-09-08 06:58:13,23.23,50.08,969.52,151.584,1.4,995.0
2020-09-08 07:08:12,23.2,49.997,969.46,151.037,2.1,994.0
2020-09-08 07:18:12,23.18,49.966,969.46,150.629,2.5,991.0
2020-09-08 07:28:12,23.17,49.92,969.5,151.721,2.3,991.0
2020-09-08 07:38:12,23.14,49.843,969.55,151.037,3.0,998.0
2020-09-08 07:48:12,23.12,49.718,969.57,150.901,2.5,1001.0
2020-09-08 07:58:12,23.09,49.716,969.65,151.859,3.5,992.0
2020-09-08 08:08:12,23.07,49.663,969.72,152.689,5.8,977.0
2020-09-08 08:18:12,23.05,49.629,969.73,153.108,9.2,961.0
2020-09-08 08:28:12,23.03,49.476,969.73,154.378,3.9,943.0
2020-09-08 08:38:12,23.01,49.417,969.74,155.236,3.0,929.0
2020-09-08 08:48:12,22.98,49.397,969.66,155.959,4.9,912.0
2020-09-08 08:58:12,22.96,49.326,969.64,156.982,6.2,898.0
2020-09-08 09:08:12,22.95,49.25,969.59,157.425,9.7,884.0
2020-09-08 09:18:12,22.95,49.208,969.68,158.168,20.8,871.0
2020-09-08 09:28:12,22.96,48.844,969.65,158.768,11.3,853.0
2020-09-08 09:38:12,22.96,48.85,969.69,159.372,13.9,842.0
2020-09-08 09:48:12,22.96,48.832,969.77,160.594,14.3,835.0
2020-09-08 09:58:12,22.98,48.756,969.78,159.828,19.9,834.0
2020-09-08 10:08:12,22.98,48.806,969.8,160.903,17.1,838.0
2020-09-08 10:18:12,22.98,48.8,969.81,161.368,18.7,838.0
2020-09-08 10:28:12,23.0,48.788,969.85,160.903,29.6,842.0
2020-09-08 10:38:12,23.03,48.707,969.92,160.441,26.8,832.0
2020-09-08 10:48:12,23.07,48.698,970.04,160.287,61.7,834.0
2020-09-08 10:58:12,23.12,48.499,970.02,161.058,38.0,826.0
2020-09-08 11:08:12,23.17,48.807,970.13,161.058,48.2,855.0
2020-09-08 11:18:12,23.24,48.448,970.08,159.676,79.0,866.0
2020-09-08 11:28:12,23.32,48.302,970.18,158.318,26.8,893.0
2020-09-08 11:38:12,23.38,48.212,970.12,157.721,44.7,907.0
2020-09-08 11:48:12,23.5,48.042,970.14,157.573,81.1,903.0
2020-09-08 11:58:13,23.63,47.505,970.17,158.467,86.7,869.0
2020-09-08 12:08:12,23.76,48.002,970.13,157.87,63.4,858.0
2020-09-08 12:18:12,23.83,47.5,970.09,156.982,41.9,813.0
2020-09-08 12:28:12,23.87,47.374,970.14,155.669,33.1,778.0
2020-09-08 12:38:12,23.9,47.333,970.47,156.396,10.9,745.0
2020-09-08 12:48:12,23.9,47.38,970.56,156.25,21.7,731.0
2020-09-08 12:58:12,23.98,47.216,970.64,156.25,77.6,715.0
2020-09-08 13:08:12,24.04,47.039,970.61,154.52,43.8,699.0
2020-09-08 13:18:13,24.08,46.984,970.7,154.663,31.3,686.0
2020-09-08 13:28:12,24.09,46.973,970.84,154.52,21.5,674.0
2020-09-08 13:38:12,24.1,46.985,970.82,154.236,128.8,680.0
2020-09-08 13:48:12,24.17,46.964,970.91,156.25,25.5,709.0
2020-09-08 13:58:13,24.23,46.765,971.07,155.525,92.8,722.0
2020-09-08 14:08:12,24.31,46.56,971.05,157.87,27.3,714.0
2020-09-08 14:18:12,24.45,46.781,971.17,154.949,87.9,739.0
2020-09-08 14:28:12,24.68,46.829,971.19,150.359,27.1,757.0
2020-09-08 14:38:12,24.74,46.748,971.3,147.707,21.3,757.0
2020-09-08 14:48:12,24.77,46.584,971.3,146.673,26.8,753.0
2020-09-08 14:58:12,24.88,46.476,971.25,146.801,21.3,727.0
2020-09-08 15:08:13,24.97,46.355,971.25,146.033,81.6,710.0
2020-09-08 15:18:12,25.12,46.263,971.45,143.777,81.6,693.0
2020-09-08 15:28:12,25.22,45.192,971.48,145.906,80.4,661.0
2020-09-08 15:38:12,25.15,45.57,971.81,149.955,28.2,649.0
2020-09-08 15:48:12,25.16,45.584,971.77,149.154,21.1,644.0
2020-09-08 15:58:12,25.22,45.786,971.88,145.526,35.7,648.0
2020-09-08 16:08:12,25.33,45.863,971.94,143.53,69.7,652.0
2020-09-08 16:18:12,25.43,45.828,971.93,142.432,68.3,657.0
2020-09-08 16:28:12,25.49,45.452,971.99,143.654,65.5,646.0
2020-09-08 16:38:12,25.57,45.653,972.04,140.993,13.9,657.0
2020-09-08 16:48:13,25.61,45.745,972.15,140.52,14.8,662.0
2020-09-08 16:58:12,25.65,45.617,972.13,140.05,20.6,667.0
2020-09-08 17:08:12,25.67,45.8,972.24,139.351,27.5,673.0
2020-09-08 17:18:13,25.68,45.458,972.22,141.589,49.8,669.0
2020-09-08 17:28:12,25.73,45.575,972.28,140.638,15.3,677.0
2020-09-08 17:38:13,25.72,45.653,972.39,139.467,13.6,676.0
2020-09-08 17:48:12,25.73,45.467,972.47,140.638,31.3,674.0
2020-09-08 17:58:12,25.74,45.482,972.6,140.167,28.5,673.0
2020-09-08 18:08:13,25.75,45.606,972.77,140.756,23.4,677.0
2020-09-08 18:18:12,25.75,45.618,972.79,139.816,14.6,678.0
2020-09-08 18:28:12,25.74,45.626,972.9,138.315,6.7,686.0
2020-09-08 18:38:12,25.72,45.641,972.97,136.958,4.2,703.0
2020-09-08 18:48:12,25.68,45.17,973.16,135.848,5.1,718.0
2020-09-08 18:58:12,25.64,45.29,973.13,132.937,3.5,745.0
2020-09-08 19:08:12,25.62,45.751,973.11,132.306,2.3,760.0
2020-09-08 19:18:12,25.61,45.841,973.26,132.202,2.1,778.0
2020-09-08 19:28:12,25.58,45.856,973.25,130.859,1.4,779.0
2020-09-08 19:38:12,25.55,45.735,973.36,131.064,0.9,791.0
2020-09-08 19:48:12,25.52,45.926,973.8,131.476,0.5,811.0
2020-09-08 19:58:12,25.49,45.92,973.65,131.579,0.5,839.0
2020-09-08 20:08:13,25.45,45.794,973.85,132.098,0.5,841.0
2020-09-08 20:18:12,25.43,45.732,973.84,132.726,0.5,853.0
2020-09-08 20:28:12,25.41,45.759,973.97,133.254,0.5,861.0
2020-09-08 20:38:12,25.38,45.732,974.1,134.215,0.5,864.0
2020-09-08 20:48:12,25.35,45.674,974.09,135.628,0.5,867.0
2020-09-08 20:58:12,25.32,45.678,973.9,136.958,0.5,867.0
2020-09-08 21:08:13,25.29,45.605,973.93,137.634,0.5,862.0
2020-09-08 21:18:12,25.25,45.627,974.11,139.235,0.5,866.0
2020-09-08 21:28:12,25.2,45.57,974.08,140.167,0.5,867.0
2020-09-08 21:38:13,25.17,45.651,974.03,140.875,0.5,877.0
2020-09-08 21:48:13,25.15,45.702,974.13,140.875,0.5,922.0
2020-09-08 21:58:12,25.12,45.769,974.05,141.709,0.5,938.0
2020-09-08 22:08:12,25.09,45.745,973.89,141.949,0.5,952.0
2020-09-08 22:18:12,25.06,45.763,973.99,141.589,0.5,966.0
2020-09-08 22:28:12,25.02,45.877,974.06,142.918,0.5,985.0
2020-09-08 22:38:12,24.98,45.822,974.24,142.675,0.5,975.0
2020-09-08 22:48:11,24.92,45.802,974.3,143.04,0.5,974.0
2020-09-08 22:58:12,24.87,45.832,974.38,143.9,0.5,973.0
2020-09-08 23:08:12,24.82,45.855,974.51,143.53,0.5,973.0
2020-09-08 23:18:12,24.79,45.877,974.56,143.285,0.5,988.0
2020-09-08 23:28:12,24.75,45.967,974.47,143.162,0.5,1011.0
2020-09-08 23:38:12,24.71,46.006,974.57,144.024,0.5,1023.0
2020-09-08 23:48:12,24.67,46.051,974.58,143.654,0.5,1033.0
2020-09-08 23:58:12,24.63,46.202,974.55,141.829,0.5,1053.0
2020-09-09 00:08:12,24.59,46.17,974.57,142.796,0.5,1048.0
2020-09-09 00:18:12,24.55,46.187,974.61,141.35,0.5,1046.0
2020-09-09 00:28:12,24.51,46.224,974.58,142.918,0.5,1043.0
2020-09-09 00:38:12,24.46,46.329,974.53,144.024,0.5,1040.0
2020-09-09 00:48:12,24.42,46.321,974.46,144.646,0.5,1027.0
2020-09-09 00:58:12,24.37,46.313,974.37,144.896,0.5,1021.0
2020-09-09 01:08:12,24.34,46.291,974.36,145.399,0.5,1011.0
2020-09-09 01:18:12,24.28,46.284,974.33,147.059,0.5,1006.0
2020-09-09 01:28:12,24.23,46.229,974.3,149.021,0.5,996.0
2020-09-09 01:38:12,24.19,46.208,974.34,150.09,0.5,989.0
2020-09-09 01:48:12,24.15,46.272,974.46,150.359,0.5,983.0
2020-09-09 01:58:11,24.1,46.291,974.5,150.765,0.5,977.0
2020-09-09 02:08:12,24.06,46.307,974.4,151.859,0.5,971.0
2020-09-09 02:18:12,24.02,46.354,974.47,151.584,0.5,964.0
2020-09-09 02:28:12,23.98,46.414,974.45,152.411,0.5,958.0
2020-09-09 02:38:12,23.94,46.451,974.53,153.248,0.5,954.0
2020-09-09 02:48:11,23.9,46.482,974.42,153.108,0.5,949.0
2020-09-09 02:58:12,23.86,46.501,974.33,153.529,0.5,949.0
2020-09-09 03:08:12,23.81,46.548,974.16,155.525,0.5,941.0
2020-09-09 03:18:12,23.77,46.527,974.09,154.806,0.5,939.0
2020-09-09 03:28:12,23.74,46.496,974.05,156.25,0.5,932.0
2020-09-09 03:38:12,23.7,46.46,973.98,157.573,0.5,932.0
2020-09-09 03:48:12,23.65,46.472,973.8,158.168,0.5,926.0
2020-09-09 03:58:12,23.61,46.421,973.9,157.573,0.5,920.0
2020-09-09 04:08:12,23.57,46.413,973.75,159.981,0.5,919.0
2020-09-09 04:18:12,23.53,46.349,973.57,161.213,0.5,912.0
2020-09-09 04:28:12,23.49,46.435,973.55,162.464,0.5,921.0
2020-09-09 04:38:12,23.45,46.436,973.4,161.68,0.5,917.0
2020-09-09 04:48:12,23.4,46.377,973.43,161.992,0.5,907.0
2020-09-09 04:58:12,23.35,46.391,973.34,163.415,0.5,904.0
2020-09-09 05:08:12,23.31,46.406,973.2,161.992,0.5,908.0
2020-09-09 05:18:12,23.27,46.39,973.12,163.734,0.5,905.0
2020-09-09 05:28:12,23.23,46.388,973.03,165.025,0.5,905.0
2020-09-09 05:38:12,23.18,46.4,972.83,166.171,0.5,907.0
2020-09-09 05:48:12,23.14,46.447,972.75,166.667,0.5,918.0
2020-09-09 05:58:12,23.09,46.56,972.77,166.667,1.2,934.0
2020-09-09 06:08:12,23.07,47.344,972.54,166.667,0.9,949.0
2020-09-09 06:18:12,23.06,49.274,972.56,163.734,1.6,977.0
2020-09-09 06:28:12,23.03,49.677,972.59,161.524,1.4,983.0
2020-09-09 06:38:12,23.01,49.68,972.45,160.903,2.1,988.0
2020-09-09 06:48:12,22.98,49.581,972.43,160.441,1.8,988.0
2020-09-09 06:58:12,22.94,49.438,972.51,161.524,2.3,978.0
2020-09-09 07:08:12,22.91,49.315,972.36,162.149,2.3,972.0
2020-09-09 07:18:12,22.87,49.361,972.33,161.836,2.8,975.0
2020-09-09 07:28:12,22.84,49.192,972.24,163.415,3.9,969.0
2020-09-09 07:38:12,22.81,49.036,972.21,164.538,4.2,956.0
2020-09-09 07:48:12,22.78,48.925,972.12,166.006,6.2,942.0
2020-09-09 07:58:12,22.75,48.895,971.92,166.667,6.5,924.0
2020-09-09 08:08:12,22.72,48.806,971.9,166.833,7.6,908.0
2020-09-09 08:18:12,22.69,48.762,971.74,167.836,7.4,895.0
2020-09-09 08:28:12,22.66,48.731,971.47,169.192,9.2,878.0
2020-09-09 08:38:12,22.63,48.687,971.25,169.706,10.9,866.0
2020-09-09 08:48:11,22.63,48.719,971.19,170.051,14.6,862.0
2020-09-09 08:58:12,22.65,48.999,971.18,169.192,17.8,946.0
2020-09-09 09:08:12,22.67,49.144,971.16,166.999,17.3,1004.0
2020-09-09 09:18:12,22.69,49.22,971.26,166.171,20.1,1029.0
2020-09-09 09:28:12,22.72,48.423,971.4,167.166,23.1,930.0
2020-09-09 09:38:12,22.78,48.19,971.4,168.004,21.1,929.0
2020-09-09 09:48:12,22.82,48.518,971.28,166.833,33.8,980.0
2020-09-09 09:58:12,22.87,48.271,971.12,168.004,34.5,950.0
2020-09-09 10:08:12,22.92,48.145,970.94,169.021,38.0,934.0
2020-09-09 10:18:12,22.99,48.04,970.85,169.534,38.5,924.0
2020-09-09 10:28:12,23.04,47.874,970.68,169.363,41.7,894.0
2020-09-09 10:38:12,23.09,47.863,970.53,170.051,46.6,877.0
2020-09-09 10:48:12,23.12,47.817,970.48,169.878,51.7,851.0
2020-09-09 10:58:12,23.17,47.725,970.6,170.57,62.0,839.0
2020-09-09 11:08:12,23.28,47.562,970.46,169.021,62.2,834.0
2020-09-09 11:18:12,23.37,47.603,970.42,169.363,59.9,842.0
2020-09-09 11:28:12,23.41,47.516,970.23,167.166,43.8,794.0
2020-09-09 11:38:12,23.49,47.43,970.07,167.668,40.5,768.0
2020-09-09 11:48:12,23.54,47.244,969.9,169.363,51.2,738.0
2020-09-09 11:58:12,23.62,47.085,969.88,165.842,38.2,717.0
2020-09-09 12:08:11,23.7,46.93,969.72,168.173,93.3,698.0
2020-09-09 12:18:12,23.82,46.777,969.57,166.833,92.4,685.0
2020-09-09 12:28:12,23.9,46.717,969.57,167.5,43.6,669.0
2020-09-09 12:38:12,23.97,46.645,969.52,166.833,52.2,660.0
2020-09-09 12:48:12,24.01,46.601,969.41,165.678,46.1,656.0
2020-09-09 12:58:12,24.05,46.571,969.23,166.336,136.3,654.0
2020-09-09 13:08:12,24.22,46.431,969.14,164.862,148.4,655.0
2020-09-09 13:18:12,24.38,46.303,968.88,162.779,138.2,653.0
2020-09-09 13:28:12,24.56,46.256,968.74,160.441,129.2,654.0
2020-09-09 13:38:12,24.75,46.136,968.61,158.019,108.5,656.0
2020-09-09 13:48:12,24.94,46.013,968.53,155.093,91.9,662.0
2020-09-09 13:58:12,25.12,45.883,968.46,151.31,86.5,669.0
2020-09-09 14:08:12,25.29,45.78,968.3,149.821,90.2,671.0
2020-09-09 14:18:12,25.44,45.673,968.19,147.318,79.9,678.0
2020-09-09 14:28:12,25.5,45.671,968.06,145.399,28.7,677.0
2020-09-09 14:38:12,25.54,45.624,967.8,145.906,56.6,679.0
2020-09-09 14:48:12,25.66,45.545,967.62,144.024,83.7,681.0
2020-09-09 14:58:12,25.8,45.46,967.57,143.777,41.0,695.0
2020-09-09 15:08:12,25.84,45.445,967.52,143.408,65.0,696.0
2020-09-09 15:18:12,25.94,45.123,967.38,143.777,51.5,683.0
2020-09-09 15:28:12,25.95,45.037,967.31,144.771,19.4,668.0
2020-09-09 15:38:12,25.93,44.996,967.28,144.896,19.2,656.0
2020-09-09 15:48:12,25.91,45.086,967.37,146.93,12.3,648.0
2020-09-09 15:58:12,25.88,45.03,967.32,147.707,8.1,631.0
2020-09-09 16:08:12,25.85,44.986,967.32,148.099,6.0,617.0
2020-09-09 16:18:12,25.81,45.076,967.25,149.021,6.9,611.0
2020-09-09 16:28:12,25.79,45.106,967.32,149.955,8.1,604.0
2020-09-09 16:38:12,25.71,43.169,967.33,154.949,12.5,561.0
2020-09-09 16:48:13,25.58,43.229,967.48,157.425,11.8,555.0
2020-09-09 16:58:12,25.47,43.198,967.51,158.318,7.9,546.0
2020-09-09 17:08:12,25.41,42.876,967.66,161.524,5.5,535.0
2020-09-09 17:18:12,25.42,44.241,967.72,152.134,5.3,547.0
2020-09-09 17:28:12,25.4,43.271,967.75,151.721,3.7,531.0
2020-09-09 17:38:12,25.31,44.067,967.83,150.765,3.0,540.0
2020-09-09 17:48:12,25.26,44.217,967.94,148.625,3.0,537.0
2020-09-09 17:58:12,25.17,44.145,967.74,149.554,2.3,529.0
2020-09-09 18:08:12,25.12,44.5,967.73,147.707,2.3,534.0
2020-09-09 18:18:12,25.1,44.738,967.75,143.777,1.8,535.0
2020-09-09 18:28:12,25.12,45.055,967.88,140.402,1.8,540.0
2020-09-09 18:38:12,25.14,45.156,967.95,137.408,1.8,543.0
2020-09-09 18:48:12,25.14,45.078,967.92,136.401,1.8,553.0
2020-09-09 18:58:13,25.15,45.264,967.87,126.32,2.1,575.0
2020-09-09 19:08:13,25.14,45.162,967.84,129.744,1.4,573.0
2020-09-09 19:18:12,25.13,45.393,967.74,128.846,1.6,582.0
2020-09-09 19:28:12,25.12,45.643,967.79,126.702,1.2,593.0
2020-09-09 19:38:12,25.11,45.842,967.76,122.621,0.5,608.0
2020-09-09 19:48:13,25.1,45.828,967.8,120.59,0.5,627.0
2020-09-09 19:58:12,25.07,45.934,967.86,119.557,0.5,650.0
2020-09-09 20:08:12,25.04,46.107,967.91,118.291,0.5,670.0
2020-09-09 20:18:12,25.02,46.213,967.95,118.124,0.5,691.0
2020-09-09 20:28:12,25.0,46.503,967.98,117.709,0.5,721.0
2020-09-09 20:38:12,24.97,46.03,968.08,118.542,0.5,729.0
2020-09-09 20:48:12,24.93,46.03,968.19,119.048,0.5,744.0
2020-09-09 20:58:12,24.9,45.912,968.25,119.472,0.5,750.0
2020-09-09 21:08:12,24.85,45.867,968.25,120.158,0.5,748.0
2020-09-09 21:18:12,24.81,45.802,968.41,121.377,0.5,745.0
2020-09-09 21:28:12,24.77,45.682,968.47,121.818,0.5,743.0
2020-09-09 21:38:12,24.73,45.698,968.58,123.343,0.5,760.0
2020-09-09 21:48:12,24.69,45.729,968.59,124.535,0.5,783.0
2020-09-09 21:58:12,24.65,45.666,968.66,125.656,0.5,785.0
2020-09-09 22:08:12,24.61,45.635,968.74,126.415,0.5,783.0
2020-09-09 22:18:12,24.57,45.541,968.78,127.57,0.5,783.0
2020-09-09 22:28:12,24.52,45.603,968.9,128.352,0.5,791.0
2020-09-09 22:38:11,24.48,45.625,968.94,127.96,0.5,804.0
2020-09-09 22:48:12,24.44,45.556,968.94,129.444,0.5,798.0
2020-09-09 22:58:12,24.39,45.583,969.09,130.757,0.5,804.0
2020-09-09 23:08:12,24.34,45.517,969.1,132.306,0.5,803.0
2020-09-09 23:18:12,24.3,45.515,969.2,132.937,0.5,800.0
2020-09-09 23:28:12,24.25,45.44,969.19,134.0,0.5,800.0
2020-09-09 23:38:12,24.2,45.511,969.13,134.863,0.5,797.0
2020-09-09 23:48:12,24.16,45.417,969.19,136.068,0.5,792.0
2020-09-09 23:58:12,24.11,45.458,969.11,136.179,0.5,792.0
2020-09-10 00:08:12,24.06,45.444,969.12,138.315,0.5,789.0
2020-09-10 00:18:12,24.0,45.44,969.17,139.7,0.5,788.0
2020-09-10 00:28:12,23.95,45.41,969.09,140.638,0.5,783.0
2020-09-10 00:38:12,23.9,45.347,969.09,142.19,0.5,781.0
2020-09-10 00:48:12,23.85,45.369,969.16,143.53,0.5,778.0
2020-09-10 00:58:12,23.79,45.353,969.1,144.024,0.5,774.0
2020-09-10 01:08:12,23.75,45.347,969.22,146.288,0.5,774.0
2020-09-10 01:18:12,23.7,45.369,969.21,146.673,0.5,769.0
2020-09-10 01:28:12,23.65,45.441,969.18,147.707,0.5,769.0
2020-09-10 01:38:12,23.6,45.379,969.28,148.23,0.5,766.0
2020-09-10 01:48:12,23.55,45.335,969.21,148.625,0.5,764.0
2020-09-10 01:58:12,23.5,45.289,969.21,150.494,0.5,760.0
2020-09-10 02:08:12,23.45,45.292,969.15,151.173,0.5,760.0
2020-09-10 02:18:12,23.39,45.225,969.11,151.859,0.5,755.0
2020-09-10 02:28:12,23.35,45.206,969.14,153.108,0.5,750.0
2020-09-10 02:38:12,23.29,45.214,969.1,155.669,0.5,751.0
2020-09-10 02:48:12,23.25,45.192,969.15,157.425,0.5,753.0
2020-09-10 02:58:12,23.19,45.245,969.15,158.168,0.5,757.0
2020-09-10 03:08:12,23.14,45.149,969.14,156.688,0.5,752.0
2020-09-10 03:18:12,23.1,45.139,969.25,158.318,0.5,745.0
2020-09-10 03:28:12,23.04,45.131,969.33,159.524,0.5,738.0
2020-09-10 03:38:12,22.98,45.092,969.43,160.287,0.5,732.0
2020-09-10 03:48:12,22.93,45.058,969.61,162.464,0.5,728.0
2020-09-10 03:58:12,22.88,45.105,969.62,163.734,0.5,723.0
2020-09-10 04:08:12,22.83,45.095,969.68,164.055,0.5,723.0
2020-09-10 04:18:12,22.77,45.011,969.78,165.678,0.5,713.0
2020-09-10 04:28:12,22.73,45.034,969.77,166.336,0.5,714.0
2020-09-10 04:38:12,22.68,44.917,969.8,167.333,0.5,712.0
2020-09-10 04:48:12,22.62,45.042,969.89,167.668,0.5,714.0
2020-09-10 04:58:12,22.57,45.077,970.17,168.511,0.5,717.0
2020-09-10 05:08:12,22.52,45.042,970.28,170.224,0.5,714.0
2020-09-10 05:18:12,22.46,44.975,970.26,171.093,0.5,710.0
2020-09-10 05:28:12,22.41,44.996,970.27,171.971,0.5,708.0
2020-09-10 05:38:12,22.36,44.928,970.3,172.68,0.5,708.0
2020-09-10 05:48:12,22.3,44.939,970.34,174.116,0.5,705.0
2020-09-10 05:58:12,22.26,44.8,970.37,175.945,0.5,700.0
2020-09-10 06:08:12,22.2,44.75,970.43,177.625,1.2,688.0
2020-09-10 06:18:12,22.13,44.8,970.54,177.061,0.9,690.0
2020-09-10 06:28:12,22.11,47.277,970.69,174.116,1.4,724.0
2020-09-10 06:38:12,22.08,47.822,970.65,169.021,1.8,746.0
2020-09-10 06:48:12,22.05,48.004,970.77,167.836,2.5,767.0
2020-09-10 06:58:12,22.04,48.042,971.1,166.336,3.0,780.0
2020-09-10 07:08:12,22.01,48.027,971.12,165.025,3.5,793.0
2020-09-10 07:18:12,21.97,48.017,971.43,165.025,2.8,802.0
2020-09-10 07:28:12,21.95,47.941,971.43,165.842,3.9,802.0
2020-09-10 07:38:12,21.91,47.797,971.68,166.833,4.2,799.0
2020-09-10 07:48:12,21.87,47.763,971.71,166.667,4.6,802.0
2020-09-10 07:58:12,21.85,47.681,971.69,166.336,5.5,797.0
2020-09-10 08:08:12,21.81,47.526,971.83,165.025,3.7,796.0
2020-09-10 08:18:12,21.77,47.257,972.01,166.833,3.2,787.0
2020-09-10 08:28:12,21.72,47.298,972.13,166.833,4.6,780.0
2020-09-10 08:38:12,21.7,47.137,972.06,168.004,5.8,772.0
2020-09-10 08:48:12,21.67,47.155,972.36,169.021,5.3,761.0
2020-09-10 08:58:12,21.64,46.907,972.53,170.744,12.7,751.0
2020-09-10 09:08:12,21.63,46.619,972.49,171.443,10.2,734.0
2020-09-10 09:18:12,21.62,46.774,972.59,171.795,20.1,729.0
2020-09-10 09:28:12,21.61,46.462,972.59,173.216,32.2,712.0
2020-09-10 09:38:12,21.62,46.175,972.79,174.479,31.7,696.0
2020-09-10 09:48:12,21.64,46.193,972.84,174.843,38.5,689.0
2020-09-10 09:58:12,21.65,45.951,972.96,176.13,19.4,691.0
2020-09-10 10:08:12,21.68,46.386,973.09,175.761,18.0,744.0
2020-09-10 10:18:12,21.72,46.894,973.23,171.971,11.1,861.0
2020-09-10 10:28:12,21.74,46.896,973.28,171.093,46.4,898.0
2020-09-10 10:38:12,21.8,46.359,973.29,172.859,26.4,858.0
2020-09-10 10:48:12,21.85,45.913,973.44,173.936,28.2,832.0
2020-09-10 10:58:12,21.87,45.905,973.49,174.661,16.4,827.0
2020-09-10 11:08:12,21.88,45.832,973.68,176.688,13.6,831.0
2020-09-10 11:18:12,21.91,45.614,973.79,176.13,28.5,826.0
2020-09-10 11:28:12,21.96,45.657,973.9,175.209,16.6,824.0
2020-09-10 11:38:12,21.98,45.632,973.96,176.13,24.1,816.0
2020-09-10 11:48:12,22.0,45.65,974.04,177.061,35.0,816.0
2020-09-10 11:58:12,22.08,45.603,974.06,177.249,48.9,820.0
2020-09-10 12:08:12,22.18,45.421,974.26,175.026,43.3,785.0
2020-09-10 12:18:12,22.23,45.241,974.38,175.945,42.4,713.0
2020-09-10 12:28:12,22.24,44.765,974.66,179.721,104.3,676.0
2020-09-10 12:38:12,22.31,44.969,974.66,175.945,28.5,661.0
2020-09-10 12:48:12,22.3,44.459,974.77,179.144,21.5,629.0
2020-09-10 12:58:12,22.3,44.37,974.86,177.061,28.5,629.0
2020-09-10 13:08:12,22.34,44.852,975.12,173.216,22.2,668.0
2020-09-10 13:18:12,22.36,44.934,975.27,170.051,21.3,705.0
2020-09-10 13:28:12,22.39,44.58,975.44,173.037,30.1,722.0
2020-09-10 13:38:12,22.44,44.586,975.64,172.148,82.3,729.0
2020-09-10 13:48:12,22.47,44.152,975.79,174.661,27.1,674.0
2020-09-10 13:58:12,22.5,44.177,975.82,172.325,49.6,662.0
2020-09-10 14:08:12,22.53,44.44,976.03,168.681,26.6,655.0
2020-09-10 14:18:12,22.55,44.366,976.29,167.333,26.4,649.0
2020-09-10 14:28:12,22.57,44.261,976.39,167.166,84.4,650.0
2020-09-10 14:38:12,22.61,44.298,976.43,166.667,28.5,646.0
2020-09-10 14:48:12,22.63,44.187,976.66,166.667,48.2,642.0
2020-09-10 14:58:12,22.73,43.729,976.88,166.833,16.2,635.0
2020-09-10 15:08:12,22.74,43.502,976.97,171.619,70.6,612.0
2020-09-10 15:18:12,22.84,43.729,977.07,166.999,62.7,616.0
2020-09-10 15:28:13,22.89,43.803,977.25,164.377,69.9,612.0
2020-09-10 15:38:12,22.93,43.392,977.39,166.667,68.3,600.0
2020-09-10 15:48:12,23.0,43.471,977.39,165.514,65.5,591.0
2020-09-10 15:58:12,23.06,43.454,977.79,166.006,30.8,583.0
2020-09-10 16:08:12,23.06,43.193,977.81,166.999,46.8,578.0
2020-09-10 16:18:13,23.12,43.032,977.81,168.173,53.3,571.0
